0.00	0.72	16.71	1.14	2.40	11.67	0.17	0.65	4.34	35.90	42.00	10.67	9.31	0.23	0.54	0.18	2.20
0.00	0.66	53.13	1.99	6.66	3.63	0.61	0.65	21.43	16.67	2.39	0.23	2.67	0.05	1.02	0.02	0.46
0.00	0.51	24.77	0.97	6.85	1.02	0.48	0.62	14.00	10.49	1.89	0.73	1.45	0.56	0.15	0.16	0.12
0.37	11.99	55.91	0.06	8.30	6.28	0.07	0.00	1.58	14.48	14.82	0.81	3.67	0.00	0.27	0.01	0.50
0.10	2.47	41.26	1.01	8.06	0.13	0.82	0.32	8.35	14.02	8.42	1.12	1.11	0.17	0.52	0.00	0.91
0.76	1.40	48.53	1.04	19.84	10.60	1.45	0.00	3.78	35.88	42.61	1.81	11.08	0.66	0.72	0.03	0.04
0.00	1.63	19.84	2.76	9.13	4.95	0.18	0.60	17.68	16.38	3.16	0.14	2.43	0.78	0.22	0.11	0.00
0.00	0.54	17.69	1.47	0.58	37.37	1.68	1.32	1.00	8.46	36.92	16.43	41.09	1.22	1.53	0.29	3.94
0.95	0.13	53.10	0.66	5.66	0.86	1.24	0.00	0.64	8.69	7.49	0.03	0.46	0.35	0.63	0.44	0.22
0.00	0.45	2.62	0.12	1.18	11.28	0.19	0.11	1.72	2.92	0.78	0.05	3.54	0.18	0.28	0.60	0.00
0.00	0.81	2.27	1.27	1.35	14.12	0.46	0.04	3.36	4.69	1.11	0.15	4.28	0.12	0.33	0.41	0.00
0.00	0.63	13.34	1.12	2.48	4.01	0.21	0.18	6.28	3.64	0.70	0.30	1.48	0.18	0.39	0.05	0.16
0.00	0.58	12.04	1.32	8.74	24.79	0.54	0.00	7.35	18.52	6.63	0.42	11.22	0.29	0.40	0.49	0.00
0.00	0.24	4.10	1.78	10.03	5.45	0.00	0.60	9.55	3.65	0.99	1.35	3.17	0.35	0.47	0.14	0.00
0.00	0.29	22.69	1.12	5.99	6.24	0.28	1.26	3.40	15.00	12.69	7.75	6.56	0.57	0.53	0.26	0.72
0.00	0.26	10.83	1.33	9.24	50.56	0.86	0.23	13.65	16.34	3.37	0.45	20.90	0.54	0.12	0.08	0.00
0.00	0.50	15.42	2.35	13.82	19.70	0.03	1.02	17.65	13.26	2.92	1.51	7.32	0.98	0.25	0.32	0.66
0.58	0.29	23.55	0.78	8.10	21.21	0.11	0.15	1.53	9.77	6.19	0.14	14.47	0.26	0.23	0.03	0.93
0.00	0.37	1.26	1.05	2.09	0.40	0.54	0.64	3.86	1.84	0.40	0.10	0.97	0.67	0.38	0.08	0.62
0.00	1.03	14.98	1.30	1.11	12.77	0.44	1.17	7.32	6.52	2.02	8.59	4.51	0.66	0.35	0.07	0.30
0.00	0.45	10.01	0.88	2.05	13.12	0.13	0.64	3.98	7.89	4.33	7.16	6.68	0.09	0.29	0.29	1.52
0.00	0.85	12.22	0.78	0.33	9.00	0.04	1.80	3.45	11.16	11.99	13.98	7.61	0.18	1.10	0.39	1.67
0.00	1.04	8.49	1.34	11.55	8.73	0.47	0.38	3.25	7.26	3.59	0.10	4.56	0.38	0.12	0.19	0.15
0.00	0.17	6.31	0.37	2.10	7.69	0.18	0.22	3.55	4.88	0.76	0.66	1.59	0.49	0.40	0.30	0.00
0.43	0.32	6.09	0.87	13.15	4.22	1.35	0.19	3.97	25.43	26.98	2.06	6.54	0.19	0.30	0.01	2.86
0.27	0.92	20.28	1.47	19.68	12.75	0.63	0.00	4.46	28.91	25.70	0.37	10.83	0.00	0.34	0.09	0.19
0.80	11.79	13.77	1.16	18.13	25.48	0.67	0.12	2.62	22.70	20.62	0.33	15.62	0.67	0.50	0.48	0.07
0.89	0.67	11.08	1.45	13.82	22.03	0.47	0.02	3.29	19.45	18.71	0.19	15.99	0.40	0.47	0.41	0.91
0.00	2.57	20.29	1.44	1.53	22.87	0.75	0.71	9.85	4.50	0.83	0.92	7.47	0.42	0.52	0.27	1.40
0.00	3.30	13.19	1.49	2.01	28.23	0.38	0.21	7.13	5.61	1.92	0.50	10.82	0.09	0.19	0.35	0.15
0.79	0.97	11.90	0.61	0.16	8.15	0.72	0.22	0.86	3.94	10.48	2.38	5.87	0.15	0.23	0.12	1.46
